date,open,high,low,close,volume
2012-10-03,0.013367,0.013367,0.013326,0.01334,1826832.23
2012-10-04,0.013345,0.013353,0.013325,0.013329,342340.04
2012-10-05,0.013331,0.013346,0.013314,0.013338,738970.08
2012-10-08,0.013346,0.013346,0.013314,0.013322,261076.37
2012-10-09,0.013329,0.013343,0.01332,0.013335,849819.53
2012-10-10,0.013333,0.013333,0.013302,0.013312,1417603.71
2012-10-11,0.013312,0.013325,0.013287,0.013303,2228224.12
2012-10-12,0.013306,0.013333,0.013301,0.013304,1241649.13
2012-10-15,0.013319,0.013322,0.013283,0.013293,1602698.52
2012-10-16,0.013295,0.013296,0.01328,0.013286,566481.31
2012-10-17,0.013286,0.013314,0.013286,0.01331,874128.53
2012-10-18,0.013306,0.013324,0.013301,0.013323,473353.3
2012-10-19,0.013324,0.013332,0.013319,0.013322,887181.83
2012-10-22,0.013332,0.013334,0.013327,0.013333,165512.3
2012-10-23,0.013335,0.013335,0.013309,0.013323,594776.88
2012-10-24,0.013324,0.01335,0.013323,0.013342,527980.79
2012-10-25,0.013342,0.01335,0.013338,0.01335,273419
2012-10-26,0.013353,0.01336,0.01334,0.013347,605031.19
2012-10-31,0.013347,0.013359,0.013336,0.013352,358734.82
2012-11-01,0.013347,0.013347,0.013287,0.013305,1592954.53
2012-11-02,0.013304,0.013333,0.01329,0.013318,432350.69
2012-11-05,0.013318,0.013324,0.013267,0.013267,2140283.75
2012-11-06,0.013276,0.013282,0.01326,0.01326,414673.65
2012-11-07,0.01326,0.013273,0.01325,0.01326,714833.02
2012-11-08,0.013255,0.013265,0.01323,0.013238,1612753.15
2012-11-09,0.013233,0.013249,0.01306,0.013108,8746513.76
2012-11-12,0.013115,0.013124,0.01305,0.013052,9340937.44
2012-11-13,0.01305,0.013097,0.013012,0.013076,3235473.92
2012-11-14,0.013089,0.013089,0.01298,0.013076,6260430.43
2012-11-15,0.013065,0.013116,0.013029,0.013105,1636485.57
2012-11-16,0.01309,0.013161,0.013076,0.013139,2051774.14
2012-11-19,0.013134,0.013172,0.013114,0.01315,2165277.31
2012-11-20,0.013138,0.013158,0.013137,0.013151,314488.32
2012-11-21,0.013153,0.013159,0.013127,0.01315,908832.18
2012-11-23,0.013148,0.013167,0.013125,0.013159,496979.84
2012-11-26,0.013166,0.013183,0.013156,0.013179,1005068.85
2012-11-27,0.013179,0.013179,0.013134,0.013134,286074.57
2012-11-28,0.013134,0.013139,0.013118,0.013128,962377.04
2012-11-29,0.013127,0.013147,0.013103,0.013141,2044016.54
2012-11-30,0.013138,0.013138,0.013079,0.01309,1253579.39
2012-12-03,0.013077,0.013098,0.013057,0.013057,1085684.84
2012-12-04,0.013057,0.013072,0.01304,0.013051,1143796.45
2012-12-05,0.013051,0.013098,0.013022,0.01309,2371622.12
2012-12-06,0.013095,0.013124,0.013095,0.013114,370396.15
2012-12-07,0.013116,0.013129,0.013111,0.013122,339537.65
2012-12-10,0.013115,0.013115,0.013058,0.013068,942321.74
2012-12-11,0.013058,0.013074,0.013031,0.013074,1615568.94
2012-12-12,0.013072,0.013075,0.013049,0.013072,677300.27
2012-12-13,0.01306,0.013076,0.01305,0.013068,360838.12
2012-12-14,0.013068,0.013068,0.013027,0.013027,677992.44
2012-12-17,0.013027,0.013041,0.013015,0.013027,575314.74
2012-12-18,0.013026,0.013027,0.013,0.013009,1454933.44
2012-12-19,0.013004,0.013033,0.012992,0.013005,2054667.44
2012-12-20,0.012998,0.013015,0.012965,0.012987,4312455.99
2012-12-21,0.012986,0.013027,0.012978,0.013027,1203926.04
2012-12-24,0.013027,0.013032,0.013011,0.013032,280261.8
2012-12-26,0.013035,0.013065,0.013035,0.013065,1316099.71
2012-12-27,0.013059,0.013065,0.013036,0.013049,690048.48
2012-12-28,0.013037,0.013039,0.013018,0.013024,551843.29
2012-12-31,0.013024,0.013039,0.013011,0.013021,796613.43
2013-01-02,0.013021,0.013022,0.012998,0.013008,512828.99
2013-01-03,0.013007,0.013036,0.013006,0.013036,248032.64
2013-03-14,0.013025,0.013049,0.013022,0.013049,149664.54
2013-03-15,0.013046,0.013057,0.013036,0.013057,1347336.39
2013-03-18,0.01306,0.01306,0.01305,0.013054,170580.85
2013-03-19,0.013054,0.013054,0.013032,0.013032,63722.85
2013-03-20,0.01303,0.01303,0.013005,0.013009,590082.41
2013-03-21,0.01301,0.013028,0.013001,0.013002,774173.22
2013-03-22,0.013001,0.013006,0.012988,0.013001,736280.22
2013-03-25,0.013001,0.013001,0.012982,0.01299,1292755.26
2013-03-26,0.01299,0.012993,0.012971,0.01298,805731.35
2013-03-27,0.012978,0.012978,0.012881,0.012901,7934973.07
2013-03-28,0.012902,0.012945,0.012852,0.012933,3467220.39
2013-04-01,0.012921,0.012957,0.012911,0.012952,1068000.3
2013-04-02,0.012956,0.012979,0.012956,0.012964,300027.57
2013-04-03,0.01297,0.012984,0.01297,0.012981,632517.52
2013-04-04,0.012978,0.012978,0.012913,0.012919,504116.37
2013-04-05,0.012919,0.012919,0.012887,0.0129,1693068.42
2013-04-08,0.012897,0.012947,0.012891,0.012947,1010938.17
2013-04-09,0.01295,0.012984,0.01295,0.012984,501538.91
2013-04-10,0.012978,0.012987,0.012974,0.012981,216259.17
2013-04-11,0.012982,0.012987,0.012968,0.012976,562618.4
2013-04-12,0.012977,0.012988,0.01297,0.012977,205729.4
2013-04-15,0.012979,0.013015,0.012976,0.013012,962486.69
2013-04-16,0.013015,0.013018,0.012995,0.013002,728278.16
2013-04-17,0.013,0.013,0.01298,0.012985,439401.23
2013-04-18,0.012987,0.012989,0.01297,0.01297,123202.88
2013-04-19,0.01297,0.01297,0.012953,0.012965,538140.96
2013-04-22,0.012986,0.013009,0.012986,0.013008,1044392.45
2013-04-23,0.013009,0.01302,0.012996,0.013011,578163.68
2013-04-24,0.013011,0.013012,0.012988,0.013003,388902.36
2013-04-25,0.013,0.013001,0.012984,0.012989,194321.24
2013-04-26,0.012988,0.012988,0.012968,0.012973,310267.4
2013-04-29,0.012968,0.012976,0.012951,0.012976,635695.86
2013-04-30,0.012976,0.012976,0.012928,0.012928,1169810.98
2013-05-01,0.012937,0.01295,0.012926,0.01295,705357.53
2013-05-02,0.01295,0.01295,0.012901,0.012908,933415.44
2013-05-03,0.012909,0.012916,0.0129,0.012915,334005.67
2013-05-06,0.012912,0.012915,0.012884,0.012885,1168363.26
2013-05-07,0.012884,0.012901,0.012855,0.012901,1346254.01
2013-05-08,0.012899,0.012901,0.012887,0.012892,543369.28
2013-05-09,0.012892,0.012937,0.012892,0.012934,508129.59
2013-05-10,0.012943,0.012965,0.012943,0.012959,343696.51
2013-05-13,0.012962,0.013,0.01296,0.012986,1011250.51
2013-05-14,0.012986,0.013004,0.012986,0.013001,241847.52
2013-05-15,0.013006,0.013011,0.012987,0.013011,443616.25
2013-05-16,0.013003,0.013016,0.013002,0.013015,68983.31
2013-05-17,0.013015,0.013042,0.013015,0.013029,1377813.68
2013-05-20,0.013028,0.013056,0.013023,0.013045,590719.32
2013-05-21,0.013045,0.013047,0.013023,0.013029,403730.75
2013-05-22,0.013037,0.013042,0.013023,0.013042,163235.23
2013-05-23,0.013037,0.013037,0.013015,0.013023,201521.09
2013-05-24,0.013023,0.01304,0.013019,0.013024,2750192.78
2013-05-28,0.013024,0.01306,0.013017,0.01306,655816.53
2013-05-29,0.01306,0.013066,0.013041,0.01305,922202.86
2013-05-30,0.013049,0.013049,0.013013,0.013029,1554467.24
2013-05-31,0.013029,0.013036,0.013014,0.013027,269578.77
2013-06-03,0.013027,0.013038,0.013012,0.01302,363176.33
2013-06-04,0.013024,0.013042,0.013021,0.013023,1169422.18
2013-06-05,0.013029,0.013029,0.012993,0.012993,1449803.79
2013-06-06,0.012994,0.013015,0.012989,0.01301,1310269
2013-06-07,0.01301,0.013011,0.01297,0.012973,726194.35
2013-06-10,0.012972,0.013001,0.012967,0.013001,82509.53
2013-06-11,0.012998,0.012999,0.012988,0.012989,856447.03
2013-06-12,0.012987,0.013007,0.012983,0.013006,340397.83
2013-06-13,0.013004,0.013024,0.013004,0.013013,461627.42
2013-06-14,0.013013,0.013028,0.013001,0.013021,854192.52
2013-06-17,0.013024,0.01303,0.013021,0.01303,181430.68
2013-06-18,0.013028,0.013028,0.013005,0.013005,147837.92
2013-06-19,0.013004,0.013004,0.012968,0.012968,2396809.62
2013-06-20,0.012975,0.012975,0.012957,0.012958,189830.48
2013-06-21,0.012955,0.012982,0.012954,0.012982,528047.77
2013-06-24,0.012978,0.012978,0.012958,0.012965,345935.3
2013-06-25,0.012965,0.012978,0.012938,0.012978,578514.03
2013-06-26,0.012983,0.013006,0.012981,0.013002,409720.09
2013-06-27,0.013001,0.013001,0.012983,0.012989,608100.47
2013-06-28,0.012985,0.012985,0.01298,0.012982,177328.13
2013-07-01,0.012985,0.013019,0.01298,0.013019,411445.75
2013-07-02,0.013014,0.013019,0.01298,0.01298,3991482.82
2013-07-03,0.01298,0.012997,0.01298,0.012991,701851.91
2013-07-05,0.012991,0.012991,0.01298,0.012982,1641833.03
2013-07-08,0.012987,0.012987,0.01293,0.012931,3095968.69
2013-07-09,0.01293,0.012979,0.012928,0.012972,2565161.39
2013-07-10,0.012971,0.012986,0.012955,0.012955,665054.51
2013-07-11,0.012959,0.012965,0.012945,0.012955,236419.65
2013-07-12,0.012954,0.012954,0.012916,0.012928,322488.58
2013-07-15,0.012937,0.012986,0.012937,0.012984,193059.43
2013-07-16,0.012981,0.013017,0.012974,0.012998,1194858.32
2013-07-17,0.012982,0.012996,0.012979,0.012993,244603.92
2013-07-18,0.012989,0.012997,0.012973,0.01299,497368.27
2013-07-19,0.012981,0.012982,0.012957,0.01296,647711.56
2013-07-22,0.012961,0.013002,0.012955,0.013002,1447600.53
2013-07-23,0.012998,0.013041,0.012998,0.013027,520755.63
2013-07-24,0.013023,0.013045,0.013018,0.013039,1965112.2
2013-07-25,0.013037,0.013097,0.01303,0.01309,1423820.04
2013-07-26,0.013091,0.013111,0.013067,0.013111,4837029.14
2013-07-29,0.013101,0.013101,0.013084,0.013084,386947.53
2013-07-30,0.013084,0.013084,0.013057,0.013064,102711.73
2013-07-31,0.013067,0.013089,0.013064,0.013077,386130.02
2013-08-01,0.013077,0.013102,0.013077,0.013083,447131.78
2013-08-02,0.013085,0.013101,0.013077,0.013088,305416.11
2013-08-05,0.013085,0.013114,0.013085,0.013111,464106.49
2013-08-06,0.013112,0.013122,0.013089,0.013094,2357433.55
2013-08-07,0.013096,0.013121,0.013088,0.013105,735306.47
2013-08-08,0.013106,0.01312,0.013103,0.01312,254836.84
2013-08-09,0.013112,0.013123,0.013103,0.013115,276199.36
2013-08-12,0.013113,0.013122,0.013105,0.013105,1007480.09
2013-08-13,0.013115,0.013148,0.013115,0.013145,489874.96
2013-08-14,0.013146,0.013149,0.01312,0.013125,317188.04
2013-08-15,0.013131,0.013139,0.013109,0.01311,185591.48
2013-08-16,0.013112,0.013112,0.0131,0.013104,562706.56
2013-08-19,0.013103,0.01311,0.0131,0.0131,521082.77
2013-08-20,0.013104,0.01312,0.013092,0.01312,347982.21
2013-08-21,0.013123,0.013125,0.013104,0.013124,340981.64
2013-08-22,0.013116,0.013124,0.013113,0.013123,269346.28
2013-08-23,0.013124,0.013135,0.013113,0.013117,661568.63
2013-08-26,0.013116,0.013128,0.013115,0.013115,198030.75
2013-08-27,0.013119,0.013133,0.013113,0.013113,518352.97
2013-08-28,0.013115,0.013115,0.013101,0.013103,97197.87
2013-08-29,0.013109,0.013113,0.013101,0.013101,96276.12
2013-08-30,0.013102,0.013105,0.013079,0.01308,464849.93
2013-09-03,0.013083,0.013091,0.013072,0.013091,455538.74
2013-09-04,0.013092,0.013108,0.013091,0.013099,89751.33
2013-09-05,0.013097,0.013122,0.013089,0.013117,708420.23
2013-09-06,0.013115,0.013119,0.013094,0.013111,1151349.54
2013-09-09,0.013107,0.013107,0.013076,0.01308,216835.97
2013-09-10,0.013081,0.013099,0.013081,0.013091,424819.92
2013-09-11,0.013094,0.013094,0.013064,0.013073,767630.12
2013-09-12,0.013072,0.013072,0.013058,0.013062,225699.97
2013-09-13,0.013058,0.013063,0.013054,0.013059,343874.03
2013-09-16,0.013053,0.013058,0.013041,0.013041,121816.16
2013-09-17,0.013041,0.013041,0.013017,0.013033,245279.99
2013-09-18,0.013038,0.013044,0.013025,0.013041,400835.48
2013-09-19,0.013037,0.013056,0.013037,0.013044,1383548.41
2013-09-20,0.013043,0.013052,0.013028,0.013044,499801.36
2013-09-23,0.013039,0.013077,0.013035,0.013035,1474754.45
2013-09-24,0.013032,0.013053,0.01303,0.013045,197611.22
2013-09-25,0.013041,0.013044,0.01303,0.013038,516291.89
2013-09-26,0.013036,0.013042,0.013026,0.013039,252619.2
2013-09-27,0.013032,0.013066,0.013026,0.013057,406331.73
2013-09-30,0.013055,0.013074,0.013052,0.013061,530748.66
2013-10-01,0.013063,0.013066,0.013039,0.013041,441571.48
2013-10-02,0.013043,0.013045,0.012994,0.012996,3875971.56
2013-10-03,0.012997,0.013014,0.012997,0.013007,794597.87
2013-10-04,0.013009,0.013031,0.013009,0.013011,2091833
2013-10-07,0.013011,0.013012,0.012999,0.013003,55938.07
2013-10-08,0.013001,0.013021,0.012996,0.01302,209839.15
2013-10-09,0.013015,0.013015,0.012991,0.012994,493956.47
2013-10-10,0.012995,0.01302,0.012995,0.013009,331044.74
2013-10-11,0.013009,0.013009,0.012996,0.012999,234738.23
2013-10-14,0.012997,0.013009,0.012983,0.012985,668225.68
2013-10-15,0.012985,0.013001,0.012967,0.012981,970822.88
2013-10-16,0.012981,0.013023,0.012981,0.013023,325537.81
2013-10-17,0.013025,0.013125,0.013025,0.013069,5486507.05
2013-10-18,0.013069,0.013079,0.013059,0.013071,799033.4
2013-10-21,0.013071,0.013089,0.013056,0.013087,1192906.07
2013-10-22,0.013087,0.013095,0.013063,0.013071,987878.22
2013-10-23,0.013067,0.013067,0.013043,0.01305,646099.56
2013-10-24,0.013042,0.013042,0.013025,0.01303,486574.56
2013-10-25,0.013025,0.01305,0.013024,0.013045,83241.31
2013-10-28,0.013049,0.013082,0.013048,0.013075,667823.33
2013-10-29,0.013071,0.013078,0.013052,0.013054,269904.69
2013-10-30,0.013047,0.013062,0.013039,0.013041,662294.23
2013-10-31,0.013041,0.01305,0.013027,0.01305,683542.57
2013-11-01,0.013045,0.013069,0.013038,0.013069,538367.4
2013-11-04,0.013067,0.013079,0.013061,0.013064,1143054.19
2013-11-05,0.013058,0.01308,0.013055,0.013076,313572.37
2013-11-06,0.013071,0.013071,0.01305,0.013055,530377.94
2013-11-07,0.013049,0.013052,0.013035,0.013035,661635.53
2013-11-08,0.01304,0.013058,0.013016,0.013056,1096344.94
2013-11-11,0.013057,0.013058,0.013042,0.013043,463528.58
2013-11-12,0.013038,0.013052,0.013021,0.013052,348788.52
2013-11-13,0.013055,0.013055,0.013031,0.013038,396803.85
2013-11-14,0.013034,0.013056,0.013012,0.013056,652781.35
2013-11-15,0.013047,0.013051,0.01302,0.013043,618191.08
2013-11-18,0.013045,0.013049,0.013044,0.013045,179100.23
2013-11-19,0.013051,0.01308,0.013046,0.01308,455238.78
2013-11-20,0.013076,0.013107,0.01307,0.013107,952960.29
2013-11-21,0.013111,0.013149,0.013111,0.013145,2047620.26
2013-11-22,0.013144,0.01315,0.013133,0.013141,1999093.11
2013-11-25,0.013143,0.013181,0.013143,0.013164,2114639.92
2013-11-26,0.013162,0.013162,0.013128,0.013147,998134.41
2013-11-27,0.013148,0.0132,0.013148,0.013178,1719853.67
2013-11-29,0.013177,0.013205,0.01317,0.01317,783660.14
2013-12-02,0.013171,0.013213,0.013161,0.013213,1354802.25
2013-12-03,0.013215,0.013246,0.013209,0.013223,3445897.29
2013-12-04,0.013223,0.013267,0.01321,0.013218,4109060.93
2013-12-05,0.013211,0.01326,0.013206,0.01326,2360796.2
2013-12-06,0.01326,0.01328,0.013238,0.013248,1728217.41
2013-12-09,0.013248,0.01325,0.013239,0.013241,1157901.72
2013-12-10,0.01324,0.013247,0.013218,0.013247,397228
2013-12-11,0.013232,0.013232,0.013184,0.013186,2073818.57
2013-12-12,0.013187,0.013201,0.01316,0.013164,1051642.77
2013-12-13,0.01317,0.01317,0.013113,0.013136,3995644.53
2013-12-16,0.013132,0.013149,0.01313,0.013136,515377.26
2013-12-17,0.013139,0.01315,0.013116,0.01313,1904205.64
2013-12-18,0.013126,0.01313,0.013096,0.01311,2286206.79
2013-12-19,0.013112,0.013142,0.01311,0.013121,824639.43
2013-12-20,0.013121,0.013137,0.013119,0.01313,734277.26
2013-12-23,0.013125,0.01315,0.013122,0.013145,638421.36
2013-12-24,0.013145,0.013145,0.013139,0.013145,140938.68
2013-12-26,0.013144,0.013161,0.013136,0.013161,559541.59
2013-12-27,0.013162,0.013171,0.013145,0.013145,463630.53
2013-12-30,0.013142,0.013146,0.013111,0.013113,529208.14
2013-12-31,0.013114,0.013149,0.013109,0.013149,528297.8
2014-01-02,0.013156,0.013156,0.013109,0.01311,2374557.65
2014-01-03,0.01311,0.013147,0.01311,0.013147,825877.16
2014-01-06,0.013152,0.013161,0.013136,0.013144,1072961.88
2014-01-07,0.013152,0.013157,0.013122,0.013122,791025.21
2014-01-08,0.013124,0.013157,0.013122,0.013145,490074.01
2014-01-09,0.013145,0.013157,0.013134,0.013138,359001.58
2014-01-10,0.013139,0.013149,0.013134,0.013148,292267.73
2014-01-13,0.013149,0.013179,0.013149,0.013177,698966.33
2014-01-14,0.013187,0.013187,0.013168,0.013168,480776.77
2014-01-15,0.013166,0.013175,0.013118,0.013118,923302.52
2014-01-16,0.013118,0.013154,0.013118,0.013154,539093.66
2014-01-17,0.013152,0.013169,0.013152,0.013167,288772.31
2014-01-21,0.013175,0.013188,0.013175,0.013181,356411.77
2014-01-22,0.013182,0.013205,0.013182,0.013205,405568.6
2014-01-23,0.013207,0.013209,0.013184,0.013184,269333.16
2014-01-24,0.013188,0.013193,0.013171,0.013175,738489.45
2014-01-27,0.013185,0.0132,0.013185,0.013193,2606911.43
2014-01-28,0.0132,0.0132,0.013178,0.013178,1070848.5
2014-01-29,0.013178,0.013187,0.013148,0.013148,758109.2
2014-01-30,0.013154,0.013161,0.013147,0.013161,77352.83
2014-01-31,0.013163,0.013178,0.013158,0.013174,412132.81
2014-02-03,0.013178,0.013187,0.013174,0.01318,264190.09
2014-02-04,0.013185,0.013211,0.013184,0.0132,1614390.56
2014-02-05,0.013196,0.013209,0.013196,0.013198,737073.3
2014-02-06,0.013203,0.01323,0.01319,0.013199,4464871.34
2014-02-07,0.013204,0.013222,0.013183,0.013215,525030.81
2014-02-10,0.013224,0.013241,0.01321,0.013229,1452713.92
2014-02-11,0.013222,0.013241,0.013219,0.013225,674678.58
2014-02-12,0.013223,0.013243,0.013223,0.013229,1130147.49
2014-02-13,0.013228,0.013249,0.013185,0.013196,1399518.62
2014-02-14,0.013196,0.013218,0.013196,0.013207,614836.59
2014-02-18,0.013204,0.013217,0.013195,0.013209,399511.47
2014-02-19,0.013217,0.013229,0.01321,0.01321,536646.41
2014-02-20,0.013202,0.013218,0.013179,0.013187,936804.28
2014-02-21,0.013187,0.013231,0.013187,0.01322,1745696.16
2014-02-24,0.013223,0.013228,0.0132,0.013224,309521.24
2014-02-25,0.013225,0.013238,0.013205,0.013226,597865.52
2014-02-26,0.013234,0.01325,0.013234,0.013243,771605.28
2014-02-27,0.01325,0.013274,0.013213,0.013239,2114038.01
2014-02-28,0.013227,0.01328,0.013227,0.013241,1823052.81
2014-03-03,0.013251,0.013322,0.013251,0.013319,5889650.23
2014-03-04,0.013319,0.013374,0.013196,0.013202,10017069.98
2014-03-05,0.0132,0.013218,0.013177,0.013205,2593500.59
2014-03-06,0.013205,0.013222,0.013193,0.01322,978406.27
2014-03-07,0.013225,0.013259,0.01322,0.013226,1527805.58
2014-03-10,0.013235,0.013235,0.013191,0.013198,1834642.09
2014-03-11,0.013198,0.013214,0.013171,0.013199,1826806.4
2014-03-12,0.013199,0.013262,0.013199,0.013233,751431.49
2014-03-13,0.013249,0.013259,0.013236,0.01324,175715.19
2014-03-14,0.013244,0.01327,0.013238,0.013253,997298.64
2014-03-17,0.01325,0.013273,0.01324,0.013273,566520.94
2014-03-18,0.013273,0.013289,0.013262,0.01328,511109.42
2014-03-19,0.013275,0.013307,0.013253,0.013305,804485.1
2014-03-20,0.013305,0.013313,0.013278,0.013287,1700004.66
2014-03-21,0.013286,0.013322,0.01328,0.013322,1591901.17
2014-03-24,0.013319,0.013333,0.013304,0.013325,1764456.46
2014-03-25,0.013325,0.013328,0.013301,0.013319,1382194.09
2014-03-26,0.013314,0.01332,0.013304,0.013319,625833.12
2014-03-27,0.01332,0.013328,0.013313,0.013313,170288.3
2014-03-28,0.013313,0.013314,0.013275,0.013299,1694516.76
2014-03-31,0.013298,0.013298,0.013261,0.013269,788985.58
2014-04-01,0.013276,0.013276,0.013256,0.013261,477415.85
2014-04-02,0.013268,0.013268,0.013253,0.013259,287546.08
2014-04-03,0.013264,0.013267,0.013237,0.013237,314276.26
2014-04-04,0.013239,0.013254,0.013237,0.013254,275341.35
2014-04-07,0.013251,0.013252,0.013219,0.013219,621108.04
2014-04-08,0.013219,0.013219,0.013175,0.013205,1707567.38
2014-04-09,0.013205,0.013221,0.013175,0.01322,789834.92
2014-04-10,0.013211,0.013221,0.013194,0.013214,678962.22
2014-04-11,0.013214,0.013222,0.013184,0.013184,545751.2
2014-04-14,0.013182,0.013232,0.013179,0.013211,864716.28
2014-04-15,0.013213,0.013216,0.013187,0.013187,934468.14
2014-04-16,0.013183,0.013187,0.013179,0.013181,175871.71
2014-04-17,0.013181,0.013208,0.013181,0.013208,342353.81
2014-04-21,0.013208,0.013208,0.01319,0.013208,238850.06
2014-04-22,0.013211,0.013216,0.013192,0.013203,984754.23
2014-04-23,0.013203,0.013251,0.013203,0.013248,1298925.78
2014-04-24,0.013248,0.013248,0.013229,0.013235,682972.58
2014-04-25,0.013237,0.01327,0.013237,0.013263,671872.62
2014-04-28,0.013265,0.013277,0.013262,0.013267,558245.73
2014-04-29,0.013258,0.013258,0.013245,0.013247,17867.72
2014-04-30,0.013247,0.013247,0.013228,0.013231,59673.4
2014-05-01,0.013229,0.013279,0.013223,0.013278,746912.57
2014-05-02,0.013265,0.013265,0.013238,0.013259,210561.24
2014-05-05,0.013259,0.013259,0.013235,0.013238,542330.57
2014-05-06,0.013244,0.013253,0.013244,0.013247,53947.73
2014-05-07,0.013247,0.013247,0.013195,0.013209,1609691.97
2014-05-08,0.01322,0.013228,0.013199,0.013214,253582.05
2014-05-09,0.013218,0.013248,0.013218,0.013248,1932938.9
2014-05-12,0.01325,0.013315,0.013249,0.013281,1420403.61
2014-05-13,0.013277,0.013297,0.013262,0.013295,800062.57
2014-05-14,0.013299,0.0133,0.013272,0.013279,604535.88
2014-05-15,0.013275,0.013275,0.013238,0.013259,1514378.33
2014-05-16,0.013268,0.013276,0.013249,0.013269,263493.33
2014-05-19,0.013269,0.0133,0.013269,0.013297,2212995.67
2014-05-20,0.013298,0.013298,0.013271,0.013287,239644.31
2014-05-21,0.013292,0.01331,0.013288,0.013292,581765.66
2014-05-22,0.013284,0.013287,0.013263,0.013267,1912624.07
2014-05-23,0.013275,0.013275,0.013243,0.013267,641429.97
2014-05-27,0.013263,0.013263,0.013241,0.013241,731863.01
2014-05-28,0.01324,0.013251,0.013231,0.013235,741937.68
2014-05-29,0.013231,0.01324,0.013217,0.013226,858712.92
2014-05-30,0.013225,0.01324,0.0132,0.013209,650453.61
2014-06-02,0.013206,0.013212,0.013118,0.013144,3097404.72
2014-06-03,0.013143,0.013208,0.013133,0.013204,913198.69
2014-06-04,0.013204,0.013232,0.013192,0.01322,398626.67
2014-06-05,0.013214,0.01322,0.0132,0.013214,389729.09
2014-06-06,0.01322,0.013231,0.013217,0.013221,217621.55
2014-06-09,0.01322,0.013241,0.013212,0.013212,990029.32
2014-06-10,0.013214,0.013232,0.013214,0.013218,371575.06
2014-06-11,0.013232,0.013253,0.013231,0.01325,245526.99
2014-06-12,0.013246,0.013269,0.013246,0.013262,361776.88
2014-06-13,0.013265,0.013265,0.013229,0.013229,482903.02
2014-06-16,0.013237,0.01324,0.013204,0.013204,627483.83
2014-06-17,0.0132,0.0132,0.013163,0.013179,771267.2
2014-06-18,0.013179,0.013217,0.013179,0.013215,333854.32
2014-06-19,0.013211,0.013214,0.013179,0.013179,217497.48
2014-06-20,0.013184,0.013195,0.013184,0.013193,46429.64
2014-06-23,0.0132,0.013207,0.013196,0.013196,211693.09
2014-06-24,0.013195,0.013214,0.013195,0.013203,170280
2014-06-25,0.013198,0.013203,0.013183,0.013183,221150.14
2014-06-26,0.013185,0.01319,0.013175,0.013183,457765.07
2014-06-27,0.013184,0.013188,0.013177,0.013178,336720.62
2014-06-30,0.013178,0.013196,0.013173,0.013196,442292.65
2014-07-01,0.013196,0.013213,0.013196,0.013208,648387.8
2014-07-02,0.013214,0.013223,0.013208,0.013218,216637.09
2014-07-03,0.013213,0.013214,0.013198,0.01321,362424.52
2014-07-07,0.013211,0.013232,0.013211,0.013226,262731.72
2014-07-08,0.013223,0.013226,0.013198,0.013198,407703.84
2014-07-09,0.013205,0.013226,0.013201,0.013226,421660.73
2014-07-10,0.013214,0.013214,0.013199,0.013205,224740.88
2014-07-11,0.013205,0.013212,0.013201,0.013202,318010.35
2014-07-14,0.013208,0.013215,0.013204,0.013204,174665.13
2014-07-15,0.013206,0.013212,0.013177,0.01318,677320.47
2014-07-16,0.013181,0.013194,0.013181,0.013194,249971.95
2014-07-17,0.01319,0.013197,0.013182,0.013195,431568.33
2014-07-18,0.013228,0.013234,0.013219,0.013225,212127.4
2014-07-21,0.013224,0.013257,0.013224,0.013228,1509257.2
2014-07-22,0.013226,0.013238,0.013226,0.013238,257895.36
2014-07-23,0.013246,0.013252,0.013239,0.013252,305731.08
2014-07-24,0.013251,0.013274,0.013251,0.013274,155197.27
2014-07-25,0.013278,0.01328,0.013255,0.013268,525111.57
2014-07-28,0.013265,0.013265,0.01324,0.01324,153180.09
2014-07-29,0.013255,0.013267,0.013245,0.013248,1302624.05
2014-07-30,0.013251,0.013265,0.013251,0.013257,437653.94
2014-07-31,0.013272,0.013272,0.013258,0.013259,799192.92
2014-08-01,0.013256,0.013256,0.013242,0.013242,91454.99
2014-08-04,0.013244,0.013257,0.013239,0.013257,169065.95
2014-08-05,0.013259,0.013268,0.01325,0.013257,221088.66
2014-08-06,0.013257,0.0133,0.013257,0.013298,794710.79
2014-08-07,0.01329,0.013295,0.013275,0.013275,135433.92
2014-08-08,0.013273,0.013281,0.013264,0.013281,370469.18
2014-08-11,0.013275,0.013282,0.013261,0.01328,1675470.46
2014-08-12,0.013273,0.013296,0.01324,0.013296,1680767.57
2014-08-13,0.013289,0.0133,0.013287,0.013293,148737.01
2014-08-14,0.013296,0.01331,0.013274,0.013285,800019.54
2014-08-15,0.013282,0.013295,0.013267,0.01329,2252605.5
2014-08-18,0.01329,0.013291,0.013277,0.013289,144014.94
2014-08-19,0.013289,0.013289,0.013259,0.013269,205890.71
2014-08-20,0.013269,0.013269,0.013248,0.01325,144078.73
2014-08-21,0.013251,0.013253,0.013237,0.013252,107687.15
2014-08-22,0.013253,0.013295,0.013253,0.013295,827706.37
2014-08-25,0.013295,0.013314,0.013288,0.013299,1908806.86
2014-08-26,0.013301,0.013323,0.013301,0.013314,975291.96
2014-08-27,0.013322,0.01344,0.013308,0.013387,8858277.04
2014-08-28,0.013387,0.013493,0.013372,0.013439,7510509.11
2014-08-29,0.013434,0.013439,0.013358,0.01338,2632320.07
2014-09-02,0.013379,0.013379,0.013343,0.013345,1075559.72
