open,high,low,close,volume
0.013314,0.013321,0.013308,0.013319,208256.17
0.013314,0.013324,0.013308,0.013324,245888.06
0.013326,0.013354,0.013324,0.013351,343420.58
0.013326,0.013356,0.013324,0.013354,631007.18
0.013353,0.013374,0.013353,0.013374,1526852.99
0.013353,0.013388,0.013353,0.013371,1775069.35
0.013365,0.013372,0.013361,0.013372,92342.69
0.013365,0.013389,0.013361,0.013385,546688.52
0.013377,0.013377,0.013368,0.013368,601022.1
0.013377,0.013377,0.013357,0.013357,2972751.83
0.013357,0.013362,0.013352,0.01336,344825.61
0.013357,0.013388,0.013352,0.013388,517761.62
0.013391,0.013404,0.013377,0.013378,521020.25
0.013362,0.013384,0.01336,0.01338,88438.53
0.013362,0.013384,0.01336,0.013375,137255.99
0.013377,0.013383,0.013377,0.013383,14528.09
0.013377,0.013399,0.013377,0.013399,608985.43
0.013399,0.013413,0.013392,0.01341,312397.99
0.013399,0.013413,0.01339,0.01339,426950.9
0.01338,0.01338,0.013351,0.01337,662706.81
0.01338,0.01338,0.01335,0.01335,753552.27
0.01335,0.013374,0.013343,0.013367,478683.5
0.01335,0.01338,0.013343,0.013375,1127899.67
0.013369,0.013376,0.013369,0.013376,11536.35
0.013369,0.013376,0.01336,0.013365,440498.38
0.013366,0.013387,0.013366,0.01337,1070290.25
0.013366,0.013387,0.013363,0.013381,1392984.08
0.013383,0.013388,0.013377,0.013387,339940.11
0.013383,0.013388,0.013368,0.013368,717352.91
0.013359,0.013359,0.013346,0.013353,144923.42
0.013359,0.013359,0.013323,0.013326,848589.61
0.013331,0.013339,0.01331,0.013334,2254377.96
0.013331,0.013339,0.01331,0.013329,2739503.62
0.013329,0.013329,0.01332,0.01332,73819.9
0.013329,0.013329,0.013289,0.013292,1428956.87
0.013298,0.013301,0.013292,0.0133,657294.18
0.013298,0.01331,0.013292,0.013303,907566.31
0.013303,0.01332,0.013302,0.013316,500630.87
0.013303,0.01332,0.013302,0.01332,508348.17
0.013326,0.013336,0.013312,0.01332,678878.67
0.013326,0.013336,0.0133,0.0133,1066125.63
0.013306,0.013313,0.013301,0.013313,315370.15
0.013306,0.013313,0.013285,0.013287,547576.88
0.013285,0.013288,0.013271,0.013281,810195.76
0.013285,0.013288,0.013271,0.013274,870004.87
0.013281,0.013284,0.013273,0.013277,385592.93
0.013281,0.013302,0.013273,0.013295,670626.87
0.013292,0.013298,0.013292,0.013298,118188.73
0.013292,0.013304,0.013286,0.013293,656834.65
0.013293,0.013302,0.013287,0.013295,31279.28
0.013293,0.01332,0.013287,0.013308,72472.77
0.013311,0.013312,0.013305,0.013306,79027.82
0.013311,0.013312,0.013305,0.013306,227241.07
0.013312,0.013319,0.013312,0.013319,230848.35
0.013312,0.013319,0.013301,0.013301,477983.87
0.013302,0.013308,0.013282,0.013298,1521609.43
0.013302,0.013308,0.013282,0.013293,2051159.17
0.013284,0.013297,0.01328,0.01328,638032.67
0.013284,0.013297,0.013269,0.013269,730984.7
0.01327,0.013307,0.013269,0.013307,1302077.84
0.01327,0.013312,0.013269,0.013305,1470852.41
0.01331,0.01332,0.01331,0.013315,225852.83
0.01331,0.013325,0.01331,0.013325,420076.84
0.01333,0.01333,0.013322,0.013325,212500.62
0.01333,0.013331,0.013318,0.013321,299816.95
0.013323,0.013323,0.013307,0.013313,520780.69
0.013323,0.013323,0.0133,0.013306,1570196.9
0.013306,0.013311,0.013304,0.013304,49089.79
0.013306,0.013311,0.0133,0.013302,62844.23
0.013302,0.013302,0.013292,0.013298,125516.88
0.013302,0.013302,0.013292,0.013294,127576.31
0.013287,0.013287,0.013279,0.013279,253232.18
0.013287,0.013294,0.013275,0.013294,406875.09
0.013292,0.013299,0.013292,0.013299,338693.69
0.013292,0.01331,0.013292,0.013306,709413.37
0.013306,0.013311,0.013297,0.013297,301712.43
0.013306,0.013311,0.013287,0.013289,351164.3
0.013293,0.013295,0.013285,0.013285,69423.72
0.013293,0.013295,0.013284,0.013291,107034.24
0.013295,0.013305,0.013287,0.013293,204710.38
0.013295,0.013305,0.013287,0.013294,223541.1
0.013294,0.013302,0.013294,0.013302,80820.45
0.013294,0.013306,0.013293,0.013293,441884.65
0.013299,0.013299,0.013297,0.013297,62171.07
0.013299,0.013316,0.013297,0.013305,411261.74
0.013307,0.013307,0.013294,0.013294,449895.13
0.013307,0.013307,0.013285,0.013285,531367.39
0.013285,0.013313,0.013269,0.013273,5264301.82
0.013285,0.013313,0.013269,0.01328,5787936.39
0.013281,0.013287,0.013281,0.013285,510880.35
0.013281,0.013295,0.013278,0.013281,856340.54
0.013285,0.013286,0.013263,0.013269,2190061.77
0.013285,0.013286,0.013263,0.013268,3711559.47
0.013273,0.013277,0.013254,0.013259,4739271.58
0.013273,0.013277,0.013242,0.013242,7345980.89
0.013243,0.01327,0.013235,0.01326,2800203.06
0.013243,0.01327,0.013235,0.013264,3855893.18
0.013264,0.013267,0.013234,0.013246,1900296.63
0.013264,0.013267,0.013234,0.013238,1932054.54
0.013239,0.013261,0.013236,0.01326,1286426.74
0.013239,0.013261,0.013236,0.013242,1786654.39
0.01324,0.013242,0.013211,0.013226,1004603.76
0.01324,0.013242,0.013211,0.01324,1259927.58
0.01324,0.013245,0.013226,0.013226,521423.84
0.01324,0.013245,0.013223,0.01323,757826.52
0.013225,0.013225,0.013208,0.013214,2206060.13
0.013225,0.013225,0.013208,0.013216,2498211.68
0.013216,0.013226,0.013204,0.013213,1405363.54
0.013216,0.013232,0.013204,0.013229,2862665.81
0.013227,0.01324,0.013227,0.01324,122221.92
0.013227,0.013246,0.013227,0.013242,569564.14
0.013242,0.013252,0.013238,0.013247,183280.86
0.013242,0.013252,0.013238,0.013252,362891.28
0.013249,0.013261,0.013241,0.013256,146660.32
0.013249,0.013265,0.013241,0.013251,557811.55
0.013248,0.013248,0.01323,0.013234,803962.23
0.013248,0.013248,0.013229,0.013232,1360331.89
0.013232,0.01324,0.013232,0.013234,523905.81
0.013232,0.01326,0.013232,0.013259,1022456.46
0.013263,0.013278,0.013263,0.013267,562341.24
0.013263,0.013278,0.013263,0.013274,639029.75
0.013267,0.013278,0.013263,0.013268,220036.25
0.013267,0.013278,0.013263,0.013274,227268.08
0.013274,0.013277,0.013248,0.013249,654099.84
0.013274,0.013277,0.013248,0.013256,862854.39
0.013257,0.013263,0.013257,0.013263,76883.9
0.013257,0.01328,0.013257,0.013274,408675.88
0.013274,0.01328,0.013259,0.013259,464803.22
0.013274,0.01328,0.013247,0.013251,548152.84
0.01325,0.013261,0.013249,0.013261,774685.27
0.01325,0.013267,0.013249,0.013266,826205.01
0.013264,0.013269,0.013248,0.013269,203484.76
0.013264,0.01328,0.013248,0.013262,636448.82
0.013261,0.013276,0.013261,0.013276,46173.47
0.013261,0.01328,0.013261,0.01328,121790.33
0.01328,0.013287,0.013266,0.013267,165637.87
0.01328,0.013287,0.013266,0.013271,198245.47
0.013273,0.013292,0.013273,0.013281,60690.58
0.013273,0.013293,0.013273,0.013293,291314.26
0.013292,0.013294,0.013292,0.013293,52327.05
0.013292,0.013295,0.013286,0.013286,209224.96
0.013285,0.013285,0.01326,0.013263,647916.04
0.013285,0.013285,0.013231,0.013231,2746337.62
0.013245,0.013248,0.013234,0.013246,181357.81
0.013245,0.013257,0.013234,0.013257,318377.46
0.013261,0.013269,0.013261,0.013269,50280.57
